Restaurant,Food Category,Item_Name,Item Description 2015,Servings Per Item 2015,Serving Size 2015,Serving Size Unit 2015,Servings Size Text 2015,Calories,Fat,Carbohydrates,Sugar,Protein,Menu_Item_ID
Subway,Soup,"Creamy Chicken & Wild Rice, 8 oz","Creamy Chicken & Wild Rice, Soup, Bowl, 8 oz, also Called Cream Wild & Brown Rice",,227,g*,,180,10,16,4,6,102309
Subway,Soup,"Green Chili & Tomato, 8 oz","Green Chili & Tomato, Soup, Bowl, 8 oz",,227,g*,,90,2,14,5,2,64274
Subway,Soup,"Loaded Baked Potato, 8 oz","Loaded Baked Potato, Soup, Bowl, 8 oz",,227,g*,,210,13,15,4,5,34545
Subway,Soup,"Minestrone, 8 oz","Minestrone, Soup, Bowl, 8 oz",,227,g*,,90,"	0.5",17,4,4,34546
Subway,Soup,"Poblano Corn Chowder, 8 oz","Poblano Corn Chowder, Soup, Bowl, 8 oz",,227,g*,,150,7,18,7,5,64275
Subway,Soup,"Thai Coconut Soup","Thai Coconut Soup, Soup, Bowl, 8 oz",,227,g*,,210,13,17,7,5,102311
Subway,Soup,"Tomato Basil","Tomato Basil, Soup, Bowl, 8 oz",,227,g*,,140,7,15,8,5,102312
Subway,Soup,"Vegetable Beef, 8 oz","Vegetable Beef, Soup, Bowl, 8 oz",,227,g*,,90,2,15,3,4,34552
"Taco Bell",Burgers,"Beefy Cheddar Crunchwrap Slider","Beefy Cheddar Crunchwrap Slider w/ Nacho Cheese Sauce, Beef, Cheddar Cheese & Crunchy Fritos Chips, Specialties",,152,g,"1 Slider",410,19,46,3,14,102401
"Taco Bell",Burgers,"BLT Crunchwrap Slider","BLT Crunchwrap Slider w/ Bacon, Crisp Lettuce, Diced Tomatoes, Creamy Avocado Ranch Sauce & Crunchy Fritos Chips, Burgers, Specialties, Fresco Option Available For a 25% Reduction In Fat",,139,g,"1 Slider",430,23,43,4,12,102400
"Taco Bell",Burgers,"Spicy Chicken Crunchwrap Slider","Spicy Chicken Crunchwrap Slider w/ Shredded, Marinated All White Meat Chicken, Creamy Chipotle Sauce & Crunchy Fritos Chips, Burgers, Specialties, Fresco Option For a 25% Reduction In Fat",,139,g,"1 Slider",400,20,42,3,15,102402
"Taco Bell",Entrees,"Beefy Mini Quesadilla","Beefy Mini Quesadilla w/ Beef, Grilled Flour Tortilla, Creamy Chipotle Sauce & 3 Cheese Blend, Specialties, Cravings, Fresco Option Available For a 25% Reduction In Fat",,84,g,"1 Mini Quesadilla",210,12,17,1,9,102406
"Taco Bell",Entrees,"Cantina Bowl w/ Steak","Cantina Bowl w/ Steak, Crisp Romaine Lettuce, Guacamole Made From Real Hass Avocados, Freshly Prepared Pico De Gallo, Avocado Dressing, Cheddar Cheese & Reduced Fat Sour Cream Served on a Bed of Latin Rice & Beans, Specialties, Fresco Option Available For 25% Reduction In Fat",,370,g,,500,22,47,3,29,34573
"Taco Bell",Entrees,"Cantina Bowl w/ Veggie","Cantina Bowl w/ Veggie, Crisp Romaine Lettuce, Guacamole Made From Real Hass Avocados, Freshly Prepared Pico De Gallo, Avocado Dressing, Cheddar Cheese & Reduced Fat Sour Cream Served on a Bed of Latin Rice & Beans, Specialties, Fresco Option Available For 25% Reduction In Fat",,347,g,,460,19,58,4,16,34574
"Taco Bell",Entrees,"Cantina Power Bowl w/ Chicken","Cantina Power Bowl w/ Chicken, Latin Rice, Beans, Crisp Romaine Lettuce, Guacamole Made From Real Hass Avocados, Freshly Prepared Pico De Gallo, Avocado Dressing, Cheddar Cheese & Reduced Fat Sour Cream, Specialties, Fresco Option Available For 25% Reduction In Fat",,370,g,"1 Bowl",490,20,49,3,29,34572
"Taco Bell",Entrees,"Cheese Quesadilla","Cheese Quesadilla, Specialties",,139,g,,460,26,37,3,19,24344
"Taco Bell",Entrees,"Chicken Quesadilla","Chicken Quesadilla w/ Chicken, Grilled Tortilla, 3 Cheese Blend & Creamy Jalapeno Sauce, Specialties",,181,g,"1 Quesadilla",510,27,39,3,28,2767
"Taco Bell",Entrees,"Double Tostada","Double Tostada, Specialties",,179,g,,270,11,32,2,12,102407
"Taco Bell",Entrees,Quesarito,"Quesarito w/ Seasoned Beef, Latin Rice, Chipotle Sauce, Reduced Fat Sour Cream & Wrapped in Grilled Quesadilla w/ Melted Cheeses, Burritos, Fresco Option For a 25% Reduction In Fat",,259,g,"1 Item",650,34,65,5,22,102403
"Taco Bell",Entrees,"Shredded Chicken Mini Quesadilla","Shredded Chicken Mini Quesadilla w/ Grilled Flour Tortilla, Shredded Chicken, 3 Cheese Blend & Creamy Chipotle Sauce, Specialties, Cravings, Fresco Option Available For a 25% Reduction In Fat",,84,g,"1 Mini Quesadilla",180,8,15,1,12,102404
"Taco Bell",Entrees,"Side of Eggs","Side of Eggs, Breakfast",,28,g,,60,"	4.5",1,0,3,64349
"Taco Bell",Entrees,"Spicy Tostada","Spicy Tostada w/ Hearty Beans, Crunchy Tostada Shell, Crisp Lettuce, Real Cheese, Tangy Red Sauce & Creamy Chipotle Sauce, Specialties, Cravings, Fresco Option Available For a 25% Reduction In Fat",,113,g,"1 Tostada",200,10,22,1,7,102405
"Taco Bell",Entrees,"Steak Quesadilla","Steak Quesadilla w/ Marinated Premium Thick Cut Steak, Grilled Tortilla, 3 Cheese Blend & Creamy Jalapeno Sauce, Specialties",,181,g,"1 Quesadilla",520,28,38,3,28,2768
"Taco Bell","Fried Potatoes","Cheesy Fiesta Potatoes","Cheesy Fiesta Potatoes w/ Warm Nacho Cheese & Reduced Fat Sour Cream, Sides, Desserts & Sides, Fresco Option for a 25% Reduction in Fat",,126,g,,270,15,31,1,4,1686
"Taco Bell","Fried Potatoes","Hash Brown","Hash Brown, Breakfast",,54,g,,160,11,14,0,1,34608
"Taco Bell",Salads,"Express Taco Salad w/ Chips","Express Taco Salad w/ Chips, Specialties, Taco Salads",,398,g,,580,29,57,5,23,1707
"Taco Bell",Salads,"Fiesta Taco Salad, Beef","Fiesta Taco Salad, Beef w/ Crispy Tortilla Bowl, Chunky Beans, Real Cheddar Cheese, Latin Rice, Crisp Shredded Lettuce, Diced Ripe Tomatoes, Red Tortilla Strips, Reduced Fat Sour Cream & Cantina Salsa On Side, Taco Salads",,457,g,"1 Bowl",780,42,74,7,26,24319
"Taco Bell",Salads,"Fiesta Taco Salad, Chicken","Fiesta Taco Salad, Chicken w/ Crispy Tortilla Bowl, Chunky Beans, Real Cheddar Cheese, Latin Rice, Crisp Shredded Lettuce, Diced Ripe Tomatoes, Red Tortilla Strips, Reduced Fat Sour Cream & Cantina Salsa On Side, Taco Salads",,457,g,"1 Bowl",740,35,72,7,34,1709
"Taco Bell",Salads,"Fiesta Taco Salad, Steak","Fiesta Taco Salad, marinated Premium Thick Cut Steak Steak w/ Crispy Tortilla Bowl, Chunky Beans, Real Cheddar Cheese, Latin Rice, Crisp Shredded Lettuce, Diced Ripe Tomatoes, Red Tortilla Strips, Reduced Fat Sour Cream & Cantina Salsa On Side, Taco Salads",,457,g,"1 Bowl",750,37,71,7,34,24321
"Taco Bell",Sandwiches,"7 Layer Burrito","7 Layer Burrito w/ Warm Soft Flour Tortilla, Latin Rice, Hearty Beans, 3 Cheese Blend, Crisp Shredded Lettuce, Diced Ripe Tomatoes, Reduced Fat Sour Cream & Chunky Guacamole, Burritos, Fresco Option For a 25% Reduction In Fat",,232,g,"1 Burrito",430,16,57,4,15,24327
"Taco Bell",Sandwiches,"	A.M. Crunchwrap w/ Bacon","	A.M. Crunchwrap w/ Bacon, Warm Flour Tortilla, Fluffy Scrambled Eggs, Golden Crispy Hashbrown, Real Cheddar Cheese & Creamy Jalapeno Sauce, Breakfast, Specialties",,207,g,"1 Crunchwrap",660,41,51,3,22,34605
"Taco Bell",Sandwiches,"	A.M. Crunchwrap w/ Sausage","	A.M. Crunchwrap w/ Sausage, Warm Flour Tortilla, Golden Crispy Hashbrown, Fluffy Scrambled Eggs, Real Cheddar Cheese & Creamy Jalapeno Sauce, Breakfast, Specialties",,221,g,"1 Crunchwrap",710,46,51,3,21,34606
"Taco Bell",Sandwiches,"	A.M. Crunchwrap w/ Steak","	A.M. Crunchwrap w/ Marinated Premium Thick Cut Steak, Warm Flour Tortilla, Fluffy Scrambled Eggs, Golden Crispy Hash Brown, Real Cheddar Cheese & Creamy Jalapeno Sauce, Breakfast, Specialties",,235,g,"1 Crunchwrap",650,38,51,3,26,102422
"Taco Bell",Sandwiches,"	A.M. Grilled Taco w/ Bacon","	A.M. Grilled Taco w/ Bacon, Melted Cheddar Cheese, Fluffy Scrambled Eggs & Warm Tortilla, Breakfast",,78,g,,230,14,15,1,12,102408
"Taco Bell",Sandwiches,"	A.M. Grilled Taco w/ Egg & Cheese","	A.M. Grilled Taco w/ Egg, Cheese & Warm Tortilla, Breakfast",,64,g,"1 Taco",170,9,15,1,7,102432
"Taco Bell",Sandwiches,"	A.M. Grilled Taco w/ Sausage","	A.M. Grilled Taco w/ Sausage, Warm Tortilla, Fluffy Scrambled Eggs & Melted Cheddar Cheese, Breakfast",,78,g,,220,14,15,1,9,64365
"Taco Bell",Sandwiches,"Bean Burrito","Bean Burrito w/ Warm Soft Flour Tortilla, Hearty Beans, Real Cheddar Cheese, Tangy Red Sauce & Diced Onions, Burritos",,190,g,"1 Burrito",370,11,55,3,15,2707
"Taco Bell",Sandwiches,"	Beefy 5-Layer Burrito","	Beefy 5-Layer Burrito w/ Flour Tortilla, Layers of Seasoned Beef, Beans, Real Cheddar Cheese, Reduced Fat Sour Cream & Nacho Cheese Sauce, Burritos, Fresco Option For a 25 % Reduction In Fat",,230,g,"1 Burrito",510,20,64,5,19,24329
"Taco Bell",Sandwiches,"Beefy Fritos Burrito","Beefy Fritos Burrito, Beef w/ Flour Tortilla, Frito Chips, Latin Rice & Warm Nacho Cheese Sauce, Cravings, Burritos",,181,g,"1 Burrito",440,18,55,3,13,102410
"Taco Bell",Sandwiches,"Beefy Nacho Griller","Beefy Nacho Griller w/ Beef, Warm Flour Tortilla, Nacho Cheese Sauce & Crisp Red Strips, Specialties, Fresco Option For a 25% Reduction In Fat",,156,g,"1 Griller",400,18,48,3,12,34586
"Taco Bell",Sandwiches,"Black Bean Burrito","Black Bean Burrito w/ Warm Flour Tortilla, Latin Rice, Black Beans, 3 Cheese Blend & Tangy Red Sauce, Burritos, Fresco Option For a 25% Reduction In Fat",,204,g,"1 Burrito",390,12,57,3,14,34584
"Taco Bell",Sandwiches,"Burrito Supreme w/ Beef","Burrito Supreme w/ Seasoned Beef, Warm Soft Flour Tortilla, Hearty Beans, Tangy Red Sauce, Crisp Shredded Lettuce, Real Cheddar Cheese, Diced Onions, Diced Ripe Tomatoes & Reduced Fat Sour Cream, Burritos, Fresco Option for a 25% Reduction in Fat",,240,g,"1 Burrito",410,16,51,4,17,2713
"Taco Bell",Sandwiches,"Burrito Supreme w/ Chicken","Burrito Supreme w/ Marinated All White Meat Chicken, Warm Soft Flour Tortilla, Hearty Beans, Tangy Red Sauce, Crisp Shredded Lettuce, Real Cheddar Cheese, Diced Onions, Diced Ripe Tomatoes & Reduced Fat Sour Cream, Burritos, Fresco Option for a 25% Reduction in Fat",,240,g,,390,12,50,4,21,2714
"Taco Bell",Sandwiches,"Burrito Supreme w/ Steak","Burrito Supreme w/ Marinated Premium Thick Cut Steak, Warm Soft Flour Tortilla, Hearty Beans, Tangy Red Sauce, Crisp Shredded Lettuce, Real Cheddar Cheese, Diced Onions, Diced Ripe Tomatoes & Reduced Fat Sour Cream, Burritos, Fresco Option For a 25% Reduction in Fat",,240,g,"1 Burrito",400,13,49,4,20,2715
"Taco Bell",Sandwiches,"	California A.M. Crunchwrap","	California A.M. Crunchwrap w/ Warm Flour Tortilla, Golden Crispy Hashbrown, Fluffy Scrambled Eggs, Flavorful Bacon, Chunky Guacamole, Real Cheddar Cheese & Freshly Prepared Pico De Gallo, Breakfast, Fresco Option For a 25% Reduction In Fat",,235,g,"1 Crunchwrap",630,37,52,3,22,102417
"Taco Bell",Sandwiches,"Cantina Power Burrito w/ Chicken","Cantina Power Burrito w/ Chicken, Warm Flour Tortilla, Romaine Lettuce, Guacamole, Pico De Gallo, Avocado Ranch Dressing, Real Cheddar Cheese & Reduced Fat Sour Cream, Burritos, Fresco Option For a 25% Reduction In Fat",,265,g,,460,20,43,4,28,102438
"Taco Bell",Sandwiches,"Cantina Power Burrito w/ Steak","Cantina Power Burrito w/ Marinated & Grilled Thick Cut Steak, Warm Flour Tortilla, Romaine Lettuce, Guacamole, Pico De Gallo, Avocado Ranch Dressing, Real Cheddar Cheese & Reduced Fat Sour Cream, Burritos, Fresco Option For a 25% Reduction In Fat",,265,g,"1 Burrito",470,22,41,4,28,102411
"Taco Bell",Sandwiches,"Cantina Power Burrito w/ Veggie","Cantina Power Burrito w/ Veggie, Warm Flour Tortilla, Romaine Lettuce, Guacamole, Pico De Gallo, Avocado Ranch Dressing, Real Cheddar Cheese & Reduced Fat Sour Cream, Burritos, Fresco Option For a 25% Reduction In Fat",,242,g,"1 Burrito",430,19,52,5,15,102439
"Taco Bell",Sandwiches,"Chalupa Supreme w/ Beef","Chalupa Supreme w/ Beef, Chalupa Shell, Reduced Fat Sour Cream, Crisp Shredded Lettuce, 3 Cheese Blend & Diced Ripe Tomatoes, Sandwiches",,153,g,"1 Chalupa",370,21,31,4,13,2754
"Taco Bell",Sandwiches,"Chalupa Supreme w/ Chicken","Chalupa Supreme w/ Marinated & Grilled All White Meat Chicken, Chalupa Shell, Reduced Fat Sour Cream, Crisp Shredded Lettuce, 3 Cheese Blend & Diced Ripe Tomatoes, Sandwiches, Fresco Option For a 25% Reduction In Fat",,153,g,"1 Chalupa",350,18,31,4,17,2755
"Taco Bell",Sandwiches,"Chalupa Supreme w/ Steak","Chalupa Supreme w/ Marinated Premium Thick Cut Steak, Chalupa Shell, Reduced Fat Sour Cream, Crisp Shredded Lettuce, 3 Cheese Blend & Diced Ripe Tomatoes, Sandwiches, Fresco Option For a 25% Reduction In Fat",,153,g,"1 Chalupa",350,19,30,4,17,2756
"Taco Bell",Sandwiches,"Cheese Rollup","Cheese Rollup w/ 3 Cheese Blend, Specialties, Cravings",,57,g,"1 Item",180,9,15,1,9,4447
"Taco Bell",Sandwiches,"Cheesy Bean & Rice Burrito","Cheesy Bean & Rice Burrito, w/ Flour Tortilla, Hearty Beans, Premium Latin Rice, Nacho Sauce & Creamy Jalapeno Sauce, Cravings, Burritos, Fresco Option For a 25% Reduction In Fat",,181,g,"1 Burrito",420,17,55,4,11,24345
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Bacon","Cheesy Burrito w/ Bacon, Warm Flour Tortilla, Double Portion of Fluffy Scrambled Eggs & Lots of Warm Melted Cheese, Breakfast",,167,g,"1 Burrito",490,28,36,3,23,102425
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Bacon, Fresco Style","Cheesy Burrito w/ Bacon, Warm Flour Tortilla, Double Portion of Fluffy Scrambled Eggs & Lots of Warm Melted Cheese, Breakfast, Fresco Style",,160,g,"1 Burrito",380,19,36,3,16,102426
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Fiesta Potato","Cheesy Burrito w/ Fiesta Potato, Breakfast",,217,g,"1 Burrito",530,28,50,3,20,102435
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Fiesta Potato, Fresco Style","Cheesy Burrito w/ Fiesta Potato, Fresco Style, Breakfast",,210,g,"1 Burrito",430,19,50,3,14,102436
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Sausage","Cheesy Burrito w/ Sausage, Warm Flour Tortilla, Double Portion of Fluffy Scrambled Eggs & Lots of Warm Melted Cheese, Breakfast",,167,g,"1 Burrito",470,28,36,2,20,102428
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Sausage, Fresco Style","Cheesy Burrito w/ Sausage, Warm Flour Tortilla, Double Portion of Fluffy Scrambled Eggs & Lots of Warm Melted Cheese, Breakfast, Fresco Style",,160,g,"1 Burrito",370,19,36,3,14,102429
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Steak & Egg","Cheesy Burrito w/ Marinated Premium Thick Cut Steak, Fluffy Scrambled Egg, Warm Flour Tortilla, Warm Melted Cheddar Cheese & Creamy Jalapeno Sauce, Breakfast, Burritos",,173,g,"1 Burrito",450,23,37,2,24,34602
"Taco Bell",Sandwiches,"Cheesy Burrito w/ Steak & Egg, Fresco Style","Cheesy Burrito w/ Marinated Premium Thick Cut Steak, Fluffy Scrambled Egg, Warm Flour Tortilla, Warm Melted Cheddar Cheese & Creamy Jalapeno Sauce, Breakfast, Fresco Style",,160,g,"1 Burrito",320,12,36,3,18,102427
"Taco Bell",Sandwiches,"Cheesy Gordita Crunch","Cheesy Gordita Crunch w/ Flatbread, Melted 3 Cheese Blend, Wrapped Around a Crunchy Taco & Zesty Pepper Jack Sauce, Gorditas",,174,g,"1 Gordita",490,28,40,4,20,24346
"Taco Bell",Sandwiches,"Cheesy Potato Burrito","Cheesy Potato Burrito w/ Warm Soft Flour Tortilla, Double Portion of Seasoned Beef, Potato Bites, Nacho Cheese Sauce & Reduced Fat Sour Cream, Burritos",,237,g,"1 Burrito",510,24,56,4,18,24325
"Taco Bell",Sandwiches,"Chicken Burrito","Chicken Burrito w/ Warm Soft Flour Tortilla, Shredded Chicken, Latin Rice, Creamy Avocado Ranch Sauce & Real Cheddar Cheese, Burritos, Fresco Option for a 25% Reduction in Fat",,169,g,"1 Burrito",400,18,45,3,16,24379
"Taco Bell",Sandwiches,"Chicken Soft Taco","Chicken Soft Taco w/ Shredded Chicken, Crisp Lettuce, Real Cheddar Cheese & Flour Tortilla, Tacos, Fresco Option For a 25% Reduction In Fat",,92,g,"1 Taco",160,5,16,1,12,24350
"Taco Bell",Sandwiches,"Chili Cheese Burrito","Chili Cheese Burrito, Burritos, Specialties, Fresco Option For a 25% Reduction in Fat",,153,g,,370,16,39,2,16,24351
"Taco Bell",Sandwiches,"Chili Cheese Fries Loaded Griller","Chili Cheese Fries Loaded Griller, Specialties",,159,g,,370,14,51,3,9,102441
"Taco Bell",Sandwiches,"Chipotle Ranch Chicken Loaded Griller","Chipotle Ranch Chicken Loaded Griller, Chicken w/ Warm Flour Tortilla, Chipotle Ranch Sauce & Reduced Fat Sour Cream, Specialties",,132,g,"1 Griller",280,8,37,3,15,102414
"Taco Bell",Sandwiches,"Combo Burrito","Combo Burrito w/ Warm Soft Flour Tortilla, Double Portion of Seasoned Beef, Hearty Beans, Onions, Real Cheddar Cheese & Tangy Red Sauce, Burritos, Fresco Option For a 25% Reduction In Fat",,232,g,"1 Burrito",450,18,51,3,21,24326
"Taco Bell",Sandwiches,"Cool Ranch Doritos Locos Taco Supreme, Beef","Cool Ranch Doritos Locos Taco Supreme, Beef w/ Crisp Lettuce, Diced Juicy Red Ripe Tomatoes, Real Cheddar Cheese, Reduced Fat Sour Cream & Shell Made From Cool Ranch Doritos Chips, Tacos, Fresco Option For a 25% Reduction In Fat",,113,g,"1 Taco",200,12,15,3,8,64350
"Taco Bell",Sandwiches,"Cool Ranch Doritos Locos Taco, Beef","Cool Ranch Doritos Locos Taco, Beef w/ Crisp Lettuce, Diced Juicy Red Ripe Tomatoes, Real Cheddar Cheese & Shell Made From Cool Ranch Doritos Chips, Tacos, Fresco Option For a 25% Reduction In Fat",,78,g,"1 Taco",160,10,13,1,8,64360
"Taco Bell",Sandwiches,"Country AM Crunchwrap w/ Sausage","Country AM Crunchwrap w/ Sausage, Warm Flour Tortilla, Golden Crisp Potato Hashbrown, Fluffy Scrambled Eggs, Real Cheddar Cheese & Warm Country Gravy, Breakfast, Fresco Option For a 25% Reduction In Fat",,235,g,"1 Crunchwrap",660,40,54,5,21,102423
"Taco Bell",Sandwiches,"Country Grilled Breakfast Burrito w/ Sausage","Country Grilled Breakfast Burrito w/ Sausage, Warm Flour Tortilla, Fluffy Scrambled Eggs, Seasoned Breakfast Potatoes & Warm Country Gravy, Breakfast",,160,g,"1 Burrito",390,18,45,5,12,102416
"Taco Bell",Sandwiches,"Crunchwrap Supreme","Crunchwrap Supreme w/ Seasoned Beef, Crunchy Tostada Shell, Nacho Cheese Sauce, Reduced Fat Sour Cream, Lettuce & Tomatoes, Specialties, Fresco Option For a 25% Reduction In Fat",,265,g,"1 Item",540,20,71,6,16,2781
"Taco Bell",Sandwiches,"Crunchy Taco Supreme, Beef","Crunchy Taco Supreme, Beef w/ Corn Taco Shell, Reduced Fat Sour Cream, Crisp Shredded Lettuce, Real Cheddar Cheese & Diced Ripe Tomatoes, Tacos, Option of Fresco Style for a 25% Reduction in Fat",,113,g,"1 Taco",200,12,15,2,8,2730
"Taco Bell",Sandwiches,"Crunchy Taco, Beef","Crunchy Taco, Beef w/ Corn Taco Shell, Crisp Shredded Lettuce & Real Cheddar Cheese, Tacos",,78,g,"1 Taco",170,10,12,1,8,2728
"Taco Bell",Sandwiches,"Doritos Cheesy Gordita Crunch, Cool Ranch","Doritos Cheesy Gordita Crunch, Cool Ranch w/ Flatbread, Melted 3 Cheese Blend, Wrapped Around a Doritos Fiery Taco & Zesty Pepper Jack Sauce, Gorditas, Specialties",,174,g,,490,28,40,5,20,102440
"Taco Bell",Sandwiches,"Doritos Cheesy Gordita Crunch, Fiery","Doritos Cheesy Gordita Crunch, Fiery w/ Flatbread, Melted 3 Cheese Blend, Wrapped Around a Doritos Fiery Taco & Zesty Pepper Jack Sauce, Gorditas, Specialties",,174,g,"1 Gordita",490,28,40,4,20,102413
"Taco Bell",Sandwiches,"Doritos Cheesy Gordita Crunch, Nacho Cheese","Doritos Cheesy Gordita Crunch, Nacho Cheese w/ Flatbread, Melted 3 Cheese Blend, Wrapped Around a Doritos Taco & Zesty Pepper Jack Sauce, Gorditas, Specialties",,174,g,"1 Gordita",490,28,40,5,20,102412
"Taco Bell",Sandwiches,"Double Decker Taco Supreme, Beef","Double Decker Taco Supreme, Beef w/ Crunchy Corn Taco Shell, Cheddar Cheese, Crisp Lettuce, Diced Ripe Tomatoes & Reduced Fat Sour Cream, Tacos, Fresco Option For a 25% Reduction In Fat",,184,g,"1 Taco",350,16,38,3,14,4449
"Taco Bell",Sandwiches,"Double Decker Taco, Beef","Double Decker Taco, Beef w/ Hearty Beans, Crunchy Corn Taco Shell, Crisp Shredded Lettuce & Real Cheddar Cheese, Tacos, Fresco Option For a 25% Reduction In Fat; Choice of: All White Meat Chicken or Marinated Premium Thick Cut Steak Instead of Seasoned Beef",,149,g,"1 Taco",320,14,36,2,14,4448
"Taco Bell",Sandwiches,"Fiery Doritos Locos Taco Supreme, Beef","Fiery Doritos Locos Taco Supreme, Beef w/ Crisp Lettuce, Diced Juicy Red Ripe Tomatoes, Real Cheddar Cheese, Reduced Fat Sour Cream, Shell Inspired From Regional Spicy Doritos Chip, Spices & Lime, Tacos, Fresco Option For a 25% Reduction In Fat",,113,g,"1 Taco",200,12,15,2,9,64351
"Taco Bell",Sandwiches,"Fiery Doritos Locos Taco, Beef","Fiery Doritos Locos Taco, Beef w/ Crisp Lettuce, Real Cheddar Cheese, Shell Inspired From Regional Spicy Doritos Chip, Seasoned Spices & Lime, Tacos, Fresco Option For a 25% Reduction In Fat",,78,g,"1 Taco",170,10,12,1,8,64357
"Taco Bell",Sandwiches,"Fresco Burrito Supreme w/ Chicken","Fresco Burrito Supreme w/ Chicken, Warm Soft Flour Tortilla, Hearty Beans, Tangy Red Sauce, Crisp Shredded Lettuce, Diced Ripe Tomatoes, Diced Onions & Pico De Gallo, Burritos",,232,g,"1 Burrito",340,8,49,4,19,2710
"Taco Bell",Sandwiches,"Fresco Burrito Supreme w/ Steak","Fresco Burrito Supreme w/ Steak, Warm Soft Flour Tortilla, Hearty Beans, Tangy Red Sauce, Crisp Shredded Lettuce, Diced Onions, Diced Ripe Tomatoes & Pico De Gallo, Burritos",,232,g,"1 Burrito",350,9,48,4,19,2711
"Taco Bell",Sandwiches,"Fresco Chicken Soft Taco","Fresco Chicken Soft Taco w/ Shredded Chicken, Warm Soft Flour Tortilla, Crisp Shredded Lettuce & Pico De Gallo, Tacos",,106,g,"1 Taco",140,"	3.5",16,2,10,24365
"Taco Bell",Sandwiches,"Fresco Crunchy Taco w/ Beef","Fresco Crunchy Taco w/ Beef, Corn Taco Shell, Crisp Shredded Lettuce & Pico De Gallo, Tacos",,92,g,"1 Taco",150,8,13,1,6,2729
"Taco Bell",Sandwiches,"Fresco Grilled Steak Soft Taco","Fresco Grilled Soft Taco w/ Warm Soft Flour Tortilla, Marinated Premium Thick Cut Steak, Crisp Shredded Lettuce, Diced Ripe Tomatoes & Pico De Gallo, Tacos",,120,g,"1 Taco",150,"	4.5",16,2,12,2745
"Taco Bell",Sandwiches,"Fresco Soft Taco w/ Beef","Fresco Soft Taco w/ Beef, Warm Soft Flour Tortilla, Crisp Shredded Lettuce & Pico De Gallo, Tacos",,106,g,"1 Taco",160,7,17,2,8,2743
